Path, MutableCount, DoCount, LoopCount, ArrayCount, ExceptionCount, IOCount, TokenCount
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\RenameUnusedValue.fs', 0, 0, 0, 0, 0, 0, 818
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\salsa.fs', 113, 12, 11, 6, 32, 15, 17077
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\seq.fs', 114, 42, 42, 6, 6, 0, 14202
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\seqcore.fs', 34, 0, 0, 0, 15, 0, 4023
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\SignatureHelp.fs', 0, 4, 4, 6, 1, 0, 2241
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\SimplifyNameDiagnosticAnalyzer.fs', 1, 2, 1, 0, 1, 0, 1496
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\SourceFile.fs', 0, 0, 0, 0, 0, 1, 184
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\SymbolHelpers.fs', 4, 3, 3, 1, 0, 0, 1149
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\Tests.LanguageService.General.fs', 1, 7, 7, 1, 0, 2, 3601
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\Tests.LanguageService.ParameterInfo.fs', 0, 14, 14, 7, 3, 0, 13851
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\UnusedDeclarationsAnalyzer.fs', 0, 1, 0, 0, 0, 0, 1032
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\UnusedOpensDiagnosticAnalyzer.fs', 0, 5, 4, 0, 0, 0, 2147
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\XmlDocCommandService.fs', 2, 0, 0, 0, 1, 0, 1300
'../in/flagged_repos/fsharp/after\cc1b137bc17f401a0cc669ff8fc598714d0fe652\XmlDocumentation.fs', 10, 0, 0, 1, 0, 0, 1672
'../in/flagged_repos/fsharp/after\dc638b3619573d252cede915b89e70197fe34135\SurfaceArea.4.0.fs', 4, 2, 2, 1, 0, 0, 3783
'../in/flagged_repos/fsharp/after\dc638b3619573d252cede915b89e70197fe34135\SurfaceArea.Portable.fs', 4, 2, 2, 2, 0, 3, 3908
'../in/flagged_repos/fsharp/after\e31bc96e8a5e5742af1c6c45d55d5cc06bb524cb\FSComp.fs', 4, 0, 1, 1, 2, 0, 59755
