Path, MutableCount, DoCount, LoopCount, ArrayCount, ExceptionCount, IOCount, TokenCount
'../in/flagged_repos/XSVim/after\efc95793ae0ea63a41ab27dd38b66d0e396174cc\AddinInfo.fs', 0, 0, 0, 0, 0, 0, 125
'../in/flagged_repos/XSVim/after\efc95793ae0ea63a41ab27dd38b66d0e396174cc\ChangeTests.fs', 0, 0, 0, 0, 0, 0, 318
'../in/flagged_repos/XSVim/after\efc95793ae0ea63a41ab27dd38b66d0e396174cc\DeleteTests.fs', 0, 0, 0, 0, 0, 0, 402
'../in/flagged_repos/XSVim/after\efc95793ae0ea63a41ab27dd38b66d0e396174cc\XSVim.fs', 32, 1, 1, 1, 2, 0, 17259
'../in/flagged_repos/XSVim/after\f61c92b3f418dfac5f197c3c6fbd75ba55176943\AddinInfo.fs', 0, 0, 0, 0, 0, 0, 125
'../in/flagged_repos/XSVim/after\f61c92b3f418dfac5f197c3c6fbd75ba55176943\Movement.fs', 0, 0, 0, 0, 0, 0, 838
'../in/flagged_repos/XSVim/after\f61c92b3f418dfac5f197c3c6fbd75ba55176943\XSVim.fs', 34, 1, 1, 1, 2, 0, 18103
'../in/flagged_repos/XSVim/after\f7619b62403e631f86f161efada1003fccc36000\AddinInfo.fs', 0, 0, 0, 0, 0, 0, 125
'../in/flagged_repos/XSVim/after\f7619b62403e631f86f161efada1003fccc36000\MiscTests.fs', 0, 0, 0, 0, 0, 0, 219
'../in/flagged_repos/XSVim/after\f7619b62403e631f86f161efada1003fccc36000\XSVim.fs', 17, 0, 0, 0, 0, 0, 10182
'../in/flagged_repos/XSVim/after\ff205735d676d6e9758f7efe20fed8b898067ba9\AddinInfo.fs', 0, 0, 0, 0, 0, 0, 125
'../in/flagged_repos/XSVim/after\ff205735d676d6e9758f7efe20fed8b898067ba9\ChangeTests.fs', 0, 0, 0, 0, 0, 0, 258
'../in/flagged_repos/XSVim/after\ff205735d676d6e9758f7efe20fed8b898067ba9\XSVim.fs', 31, 1, 1, 1, 2, 0, 17324
'../in/flagged_repos/XSVim/after\ff69ad008421540d88a739843f1d1836bdf24dd8\AssemblyInfo.fs', 0, 0, 0, 0, 0, 0, 58
'../in/flagged_repos/XSVim/after\ff69ad008421540d88a739843f1d1836bdf24dd8\DeleteTests.fs', 0, 0, 0, 0, 0, 0, 632
'../in/flagged_repos/XSVim/after\ff69ad008421540d88a739843f1d1836bdf24dd8\XSVim.fs', 29, 2, 2, 1, 2, 0, 21308
